epoch,loss,loss/data,loss/data/I,loss/ic,loss/ic/I0,loss/ic/S0,loss/res,loss/res/I,loss/res/S,loss/smma,lr,params/beta,step
,,,,,,,,,,,0.000125,,22862
497,6.206095713423565e-05,6.318316081888042e-06,6.318316081888042e-06,2.768521198959206e-07,2.527673927943397e-07,2.4084648941880005e-08,5.546579632209614e-05,2.3955863071023487e-07,3.150992426981247e-07,0.0002157329290639609,,0.5943607091903687,22907
,,,,,,,,,,,0.000125,,22908
498,3.33376374328509e-05,1.0225703590549529e-05,1.0225703590549529e-05,2.9432348469526914e-07,2.51316492949627e-07,4.300702727277894e-08,2.2817608623881824e-05,1.2603349830442312e-07,1.0214263568286697e-07,0.00021208502585068345,,0.5943707823753357,22953
,,,,,,,,,,,0.000125,,22954
499,2.3781251002219506e-05,7.119578640413238e-06,7.119578640413238e-06,3.0839561304674135e-07,2.514633763439633e-07,5.693219762292756e-08,1.635327862459235e-05,9.52752898797371e-08,6.825746368122054e-08,0.00020831894653383642,,0.5949189066886902,22999
,,,,,,,,,,,0.000125,,23000
500,1.5503586837439798e-05,3.273322818131419e-06,3.273322818131419e-06,2.7110630185234186e-07,2.5163987515952613e-07,1.9466442680027285e-08,1.1959158655372448e-05,8.0305092353683e-08,3.9286486952505584e-08,0.00020446264534257352,,0.5954394340515137,23045
,,,,,,,,,,,0.000125,,23046
501,1.9116527255391702e-05,2.90903881250415e-06,2.90903881250415e-06,2.715078153414652e-07,2.4965439138213696e-07,2.185342751204189e-08,1.593597698956728e-05,9.701536640704944e-08,6.234443361563535e-08,0.0002007557195611298,,0.5960120558738708,23091
,,,,,,,,,,,0.000125,,23092
502,2.4982253307825886e-05,3.5780547023023246e-06,3.5780547023023246e-06,2.94509362674944e-07,2.5021853389262105e-07,4.4290850098605006e-08,2.1109690351295285e-05,1.1903691898851321e-07,9.206001294614907e-08,0.00019724025332834572,,0.5963051915168762,23137
,,,,,,,,,,,0.000125,,23138
503,4.090698348591104e-05,9.766610673977993e-06,9.766610673977993e-06,3.4798932802004856e-07,2.468487139140052e-07,1.0114061410604336e-07,3.07923874061089e-05,1.5804756969828304e-07,1.4987631402618717e-07,0.00019411358516663313,,0.5966607928276062,23183
,,,,,,,,,,,0.000125,,23184
504,4.997777068638243e-05,8.418859579251148e-06,8.418859579251148e-06,3.9607849089406955e-07,2.5020366933858895e-07,1.458748357663353e-07,4.116282798349857e-05,2.1592200027953368e-07,1.957062920610042e-07,0.00019123086531180888,,0.5969361662864685,23229
,,,,,,,,,,,0.000125,,23230
505,5.471710392157547e-05,1.3995351764606312e-05,1.3995351764606312e-05,3.398076842131559e-07,2.466493924657698e-07,9.31582420093946e-08,4.0381939470535144e-05,2.0439344439182605e-07,1.994259548609989e-07,0.000188500591320917,,0.5970495343208313,23275
,,,,,,,,,,,0.000125,,23276
506,4.685909880208783e-05,1.2165271982667036e-05,1.2165271982667036e-05,3.5345033211342525e-07,2.473179847584106e-07,1.0613234735501464e-07,3.434038444538601e-05,1.6476766973028134e-07,1.7863618495539413e-07,0.0001856677554314956,,0.5974336266517639,23321
,,,,,,,,,,,0.000125,,23322
507,4.834452556679025e-05,1.4427717360376846e-05,1.4427717360376846e-05,3.246775861498463e-07,2.4318461555594695e-07,8.149297769932673e-08,3.3592132240301e-05,1.6691990367689868e-07,1.6900138177788904e-07,0.0001829212997108698,,0.5974971055984497,23367
,,,,,,,,,,,0.000125,,23368
508,5.097296889289282e-05,8.474929927615449e-06,8.474929927615449e-06,3.756434807655751e-07,2.468950981437956e-07,1.287483257783606e-07,4.21223885496147e-05,2.2373021124622028e-07,1.9749376178879174e-07,0.0001802823244361207,,0.5976555943489075,23413
,,,,,,,,,,,0.000125,,23414
509,3.944494892493822e-05,1.2241605872986838e-05,1.2241605872986838e-05,3.0470556566797313e-07,2.433113479582971e-07,6.139428165852223e-08,2.6898624128079973e-05,1.4812781046202872e-07,1.2085844502962573e-07,0.00017746558296494186,,0.5976211428642273,23459
,,,,,,,,,,,0.000125,,23460
510,7.031685527181253e-05,2.08231922442792e-05,2.08231922442792e-05,3.43179834771945e-07,2.447935401050927e-07,9.838628756142498e-08,4.9150490667670965e-05,2.395067610905244e-07,2.519982444937341e-07,0.00017532260972075164,,0.5978750586509705,23505
,,,,,,,,,,,0.000125,,23506
511,8.771909051574767e-05,1.8035647372016683e-05,1.8035647372016683e-05,2.9791340239171404e-07,2.428890013561613e-07,5.502439748283905e-08,6.938553997315466e-05,3.039857574549387e-07,3.8986974004728836e-07,0.00017357053002342582,,0.5975885987281799,23551
,,,,,,,,,,,0.000125,,23552
512,8.833239553496242e-05,1.782388790161349e-05,1.782388790161349e-05,3.221908286832331e-07,2.4292614853038685e-07,7.926462330942741e-08,7.018631004029885e-05,3.1810148470867716e-07,3.837617157387285e-07,0.00017186577315442264,,0.5975571274757385,23597
,,,,,,,,,,,0.000125,,23598
513,6.912845128681511e-05,2.3223814423545264e-05,2.3223814423545264e-05,3.164324198223767e-07,2.4004799570320756e-07,7.638440280288705e-08,4.558818545774557e-05,2.152858940007718e-07,2.405959946827352e-07,0.000169811028172262,,0.5975009202957153,23643
,,,,,,,,,,,0.000125,,23644
514,5.2091185352765024e-05,1.6168671209015884e-05,1.6168671209015884e-05,3.2963384910544846e-07,2.4156591393875715e-07,8.806794937754603e-08,3.559287142707035e-05,1.6961358539901994e-07,1.8631514819844597e-07,0.00016745663015171885,,0.5974668264389038,23689
,,,,,,,,,,,0.000125,,23690
515,6.405758176697418e-05,2.006700015044771e-05,2.006700015044771e-05,2.93083076030598e-07,2.3950198624334007e-07,5.358106136554852e-08,4.369749876786955e-05,2.1672701677744044e-07,2.2024796919595246e-07,0.0001653886429267004,,0.5974137783050537,23735
,,,,,,,,,,,0.000125,,23736
516,3.947884397348389e-05,5.031024556956254e-06,5.031024556956254e-06,3.022628902726865e-07,2.4123929165398295e-07,6.102364125126769e-08,3.414555612835102e-05,1.7847290223471646e-07,1.6298258742608596e-07,0.00016287044854834676,,0.5976412296295166,23781
,,,,,,,,,,,0.000125,,23782
517,3.766148802242242e-05,8.753541806072462e-06,8.753541806072462e-06,3.4960018524543557e-07,2.391486759734107e-07,1.1045159453715314e-07,2.855835009540897e-05,1.4923173807801504e-07,1.36351715696037e-07,0.00016036626766435802,,0.5977411270141602,23827
,,,,,,,,,,,0.000125,,23828
518,2.0119754481129348e-05,3.956812633987283e-06,3.956812633987283e-06,3.0809005124865507e-07,2.396826346284797e-07,6.840735267132914e-08,1.585484824317973e-05,9.108995158157995e-08,6.745855785084132e-08,0.00015756134234834462,,0.5980735421180725,23873
,,,,,,,,,,,0.000125,,23874
519,1.7773516447050497e-05,5.252786195342196e-06,5.252786195342196e-06,2.623384887101565e-07,2.3832025419778802e-07,2.401825938136426e-08,1.2258396054676268e-05,8.43675636019725e-08,3.821638472345512e-08,0.0001547655847389251,,0.5984964370727539,23919
,,,,,,,,,,,0.000125,,23920
520,2.5910816475516185e-05,5.0561075113364495e-06,5.0561075113364495e-06,3.085727087182022e-07,2.393859119820263e-07,6.91867612090391e-08,2.0546138330246322e-05,1.1447651360185773e-07,9.098485520553368e-08,0.00015218849875964224,,0.5987042784690857,23965
,,,,,,,,,,,0.000125,,23966
521,3.908520739059895e-05,1.1858555808430538e-05,1.1858555808430538e-05,3.82016509092864e-07,2.3503810098191025e-07,1.4697840811095375e-07,2.6844629246625118e-05,1.5088338045643468e-07,1.1756294782117038e-07,0.00014992643264122307,,0.5991224646568298,24011
,,,,,,,,,,,0.000125,,24012
522,6.118421879364178e-05,1.8448296032147482e-05,1.8448296032147482e-05,3.891878179729247e-07,2.363402415994642e-07,1.5284753374089632e-07,4.2346728150732815e-05,2.139554737823346e-07,2.095119100431475e-07,0.00014815157919656485,,0.5992851257324219,24057
,,,,,,,,,,,0.000125,,24058
523,4.296465704101138e-05,1.3996296729601454e-05,1.3996296729601454e-05,3.8252167655628e-07,2.337325071266605e-07,1.4878911258620064e-07,2.858583684428595e-05,1.5839010814033827e-07,1.2746826882903406e-07,0.00014604783791583031,,0.599032461643219,24103
,,,,,,,,,,,0.000125,,24104
524,5.441847679321654e-05,6.080175808165222e-06,6.080175808165222e-06,3.2865986554497795e-07,2.3515467262313905e-07,9.350513607842004e-08,4.800964961759746e-05,2.1379334214088885e-07,2.6630308980202244e-07,0.00014421525702346116,,0.5993479490280151,24149
,,,,,,,,,,,0.000125,,24150
525,4.197561793262139e-05,5.619661351374816e-06,5.619661351374816e-06,2.6885717829827627e-07,2.336660571700122e-07,3.5191074942986234e-08,3.608709084801376e-05,1.7230851767635613e-07,1.8856239591968915e-07,0.00014217046555131674,,0.5991562008857727,24195
,,,,,,,,,,,0.000125,,24196
526,1.9583503672038205e-05,3.149722942907829e-06,3.149722942907829e-06,3.152175622744835e-07,2.352263237526131e-07,7.999116746759682e-08,1.61185598699376e-05,9.273966838918568e-08,6.844594224730827e-08,0.00013971872976981103,,0.5994390249252319,24241
,,,,,,,,,,,0.000125,,24242
527,5.8298468502471223e-05,8.297262866108213e-06,8.297262866108213e-06,3.3452630532337935e-07,2.3191645937004068e-07,1.0260979621534716e-07,4.9666687118588015e-05,2.5494574629192357e-07,2.417210680505377e-07,0.00013809031224809587,,0.5997965335845947,24287
,,,,,,,,,,,0.000125,,24288
528,3.927919897250831e-05,5.360416253097355e-06,5.360416253097355e-06,2.8387529482643004e-07,2.3282606775865133e-07,5.104928746391124e-08,3.363490031915717e-05,1.7304439836607344e-07,1.6330464802649658e-07,0.00013611410395242274,,0.5999830961227417,24333
,,,,,,,,,,,0.000125,,24334
529,3.581601777113974e-05,7.410223588522058e-06,7.410223588522058e-06,3.0237112014219747e-07,2.3099512702629e-07,7.137595758877069e-08,2.810342084558215e-05,1.4642640167039644e-07,1.3460777381624212e-07,0.0001341081369901076,,0.5999303460121155,24379
,,,,,,,,,,,0.000125,,24380
530,5.6449898693244904e-05,9.096682333620265e-06,9.096682333620265e-06,3.331840616738191e-07,2.3201624799185083e-07,1.011678065765409e-07,4.7020032070577145e-05,2.170233983633807e-07,2.531768643621035e-07,0.00013255496742203832,,0.6002179980278015,24425
,,,,,,,,,,,0.000125,,24426
531,5.405067713581957e-05,8.857879038259853e-06,8.857879038259853e-06,1.303978592659405e-06,2.301099613077895e-07,1.073868702405889e-06,4.3888812797376886e-05,2.1448155962389137e-07,2.244065484546809e-07,0.00013098488852847368,,0.6000884771347046,24471
,,,,,,,,,,,0.000125,,24472
532,3.110076431767084e-05,4.407851974974619e-06,4.407851974974619e-06,5.310225219545828e-07,2.308815538754061e-07,3.001410107117408e-07,2.6161893401877023e-05,1.2942847149588488e-07,1.3219043637491268e-07,0.00012898720160592347,,0.6003119945526123,24517
,,,,,,,,,,,0.000125,,24518
533,3.660137372207828e-05,9.616729585104622e-06,9.616729585104622e-06,3.9133513496381056e-07,2.28484807962559e-07,1.628504406880893e-07,2.65933067566948e-05,1.5491879423734645e-07,1.1101428043502892e-07,0.00012713948672171682,,0.6006170511245728,24563
,,,,,,,,,,,0.000125,,24564
534,8.643118053441867e-05,1.593931119714398e-05,1.593931119714398e-05,1.7606402025194257e-06,2.297297925224484e-07,1.5309107084249263e-06,6.87312422087416e-05,3.0112278182059526e-07,3.8618952657998307e-07,0.00012632532161660492,,0.6008920669555664,24609
,,,,,,,,,,,0.000125,,24610
535,5.596931077889167e-05,6.56667407383793e-06,6.56667407383793e-06,6.850792146906315e-07,2.2804056243330706e-07,4.5703865225732443e-07,4.871756391366944e-05,2.0687497226390406e-07,2.803006680096587e-07,0.00012491819506976753,,0.6006935238838196,24655
,,,,,,,,,,,0.000125,,24656
536,3.654489410109818e-05,4.145168531977106e-06,4.145168531977106e-06,3.275272320024669e-07,2.2880669803271303e-07,9.872045581005295e-08,3.20721956086345e-05,1.713651727186516e-07,1.4935682202121825e-07,0.00012315073399804533,,0.6008145213127136,24701
,,,,,,,,,,,0.000125,,24702
537,4.5230230171000585e-05,4.116955551580759e-06,4.116955551580759e-06,2.4457605718453124e-07,2.2696382018239092e-07,1.761220680407405e-08,4.0868701034924015e-05,2.0218843133079645e-07,2.0649854093335307e-07,0.00012159232574049383,,0.6007549166679382,24747
,,,,,,,,,,,0.000125,,24748
538,2.2355283363140188e-05,4.627892394637456e-06,4.627892394637456e-06,2.7402185764913156e-07,2.2717509295944183e-07,4.684675047883502e-08,1.7453372493037023e-05,1.0427081775787883e-07,7.026287818234778e-08,0.00011960758274653926,,0.6007959246635437,24793
,,,,,,,,,,,0.000125,,24794
539,2.4966246201074682e-05,4.24376730734366e-06,4.24376730734366e-06,3.241245565277495e-07,2.2439390079398436e-07,9.973070547175666e-08,2.039835089817643e-05,1.1846826453165704e-07,8.551528907219108e-08,0.00011771475692512468,,0.6009042859077454,24839
,,,,,,,,,,,0.000125,,24840
540,3.090639438596554e-05,7.552057468274143e-06,7.552057468274143e-06,3.8537129398719117e-07,2.26453110485636e-07,1.5891818350155518e-07,2.296896491316147e-05,1.3138519250333047e-07,9.830444724912013e-08,0.00011597858974710107,,0.6007995009422302,24885
,,,,,,,,,,,0.000125,,24886
541,6.903077883180231e-05,1.3749521713180002e-05,1.3749521713180002e-05,9.237190283784003e-07,2.2303120772448892e-07,7.00687735388783e-07,5.4357529734261334e-05,2.3761478473716124e-07,3.059606115130009e-07,0.00011503963469294831,,0.6010871529579163,24931
,,,,,,,,,,,0.000125,,24932
542,6.038295032340102e-05,1.7499609384685755e-05,1.7499609384685755e-05,6.788889663766895e-07,2.2391583343051025e-07,4.5497304768105096e-07,4.220444316160865e-05,2.02956783823538e-07,2.1908770975187508e-07,0.00011394650209695101,,0.6013398766517639,24977
,,,,,,,,,,,0.000125,,24978
543,4.465069287107326e-05,1.643755786062684e-05,1.643755786062684e-05,5.72118267427868e-07,2.2068647353989945e-07,3.5143173704454966e-07,2.7641010092338547e-05,1.489704146706572e-07,1.2743971922191122e-07,0.00011256058496655896,,0.6010425090789795,25023
,,,,,,,,,,,0.000125,,25024
544,4.9530441174283624e-05,1.0835705325007439e-05,1.0835705325007439e-05,9.042943815984472e-07,2.234588549754335e-07,6.808354555687401e-07,3.7790447095176205e-05,2.0330783456756762e-07,1.7459662160490552e-07,0.000111299981654156,,0.6009637117385864,25069
,,,,,,,,,,,0.000125,,25070
545,9.198093903250992e-05,1.9313685697852634e-05,1.9313685697852634e-05,5.800904432362586e-07,2.2093725249305862e-07,3.5915317653234524e-07,7.208715396700427e-05,3.3011011169037374e-07,3.907613006504107e-07,0.0001109135992010124,,0.6008114218711853,25115
,,,,,,,,,,,0.000125,,25116
546,4.98151894134935e-05,1.259327655134257e-05,1.259327655134257e-05,3.906410768195201e-07,2.2221928475119057e-07,1.6842184891174838e-07,3.6831279430771247e-05,1.7928259410382452e-07,1.8903020304605889e-07,0.00010969163122354075,,0.600848376750946,25161
,,,,,,,,,,,0.000125,,25162
547,4.66788187623024e-05,1.216592499986291e-05,1.216592499986291e-05,3.8454163586720824e-07,2.184997356380336e-07,1.6604181496404635e-07,3.412835212657228e-05,1.8334806384245894e-07,1.579354602654348e-07,0.00010843137715710327,,0.6007881760597229,25207
,,,,,,,,,,,0.000125,,25208
548,6.1089638620615e-05,1.5644831364625134e-05,1.5644831364625134e-05,3.487952540126571e-07,2.190693209058736e-07,1.2972598995020235e-07,4.509601421887055e-05,2.2612418604239792e-07,2.2483592942990072e-07,0.00010748454224085435,,0.600878894329071,25253
,,,,,,,,,,,0.000125,,25254
549,3.748183371499181e-05,1.1743853974621743e-05,1.1743853974621743e-05,5.780345873063197e-07,2.175512889834863e-07,3.6048322726855986e-07,2.5159946744679473e-05,1.3735866843944677e-07,1.1424081947097875e-07,0.00010608448792481795,,0.6004992127418518,25299
,,,,,,,,,,,0.000125,,25300
550,1.986663119168952e-05,4.1824478103080764e-06,4.1824478103080764e-06,3.4914251045847777e-07,2.1954295448267658e-07,1.295995559758012e-07,1.5335042917286046e-05,9.225258423839477e-08,6.10978290183084e-08,0.00010436012962600216,,0.6007084846496582,25345
,,,,,,,,,,,0.000125,,25346
551,2.254778337373864e-05,3.817307060671737e-06,3.817307060671737e-06,3.0280034479801543e-07,2.175882087840364e-07,8.521213601397903e-08,1.8427675968268886e-05,1.0415606510605357e-07,8.012067809204382e-08,0.00010272388317389414,,0.6010798811912537,25391
,,,,,,,,,,,0.000125,,25392
552,3.076752182096243e-05,6.340795152937062e-06,6.340795152937062e-06,3.901023717389762e-07,2.1927097293428233e-07,1.7083142722640332e-07,2.4036620743572712e-05,1.2753265821174864e-07,1.1283356116109644e-07,0.00010128475696546957,,0.6011672019958496,25437
,,,,,,,,,,,0.000125,,25438
553,5.182965469430201e-05,9.5045788839343e-06,9.5045788839343e-06,7.270448918461625e-07,2.164098020784877e-07,5.106350045025465e-07,4.159801756031811e-05,2.0023833258164814e-07,2.1574196296114678e-07,0.00010029565601143986,,0.6013033390045166,25483
,,,,,,,,,,,0.000125,,25484
554,4.3222746171522886e-05,7.385403478110675e-06,7.385403478110675e-06,5.872489623470756e-07,2.168924311263254e-07,3.703565596424596e-07,3.525009742588736e-05,1.884108229432968e-07,1.6409013881002465e-07,9.915419650496915e-05,,0.6014406085014343,25529
,,,,,,,,,,,0.000125,,25530
555,2.8775506507372484e-05,7.4909767135977745e-06,7.4909767135977745e-06,4.604722505519021e-07,2.1419269558009546e-07,2.4627954076095193e-07,2.082405444525648e-05,1.2475547350732086e-07,8.34850624187311e-08,9.774661884875968e-05,,0.6012775301933289,25575
,,,,,,,,,,,0.000125,,25576
556,3.32751042151358e-05,6.6845577748608775e-06,6.6845577748608775e-06,4.995932272322534e-07,2.1608771305636765e-07,2.8350549996503105e-07,2.609095099614933e-05,1.4462541741977475e-07,1.1628409168906728e-07,9.645718819228932e-05,,0.6013461947441101,25621
,,,,,,,,,,,6.25e-05,,25622
557,2.6341200282331556e-05,9.954896086128429e-06,9.954896086128429e-06,2.8492777914834733e-07,2.1467866417879122e-07,7.024912918041082e-08,1.61013758770423e-05,1.0077875600700281e-07,6.023501697427491e-08,9.505487105343491e-05,,0.6013004183769226,25667
,,,,,,,,,,,6.25e-05,,25668
558,2.4731281882850453e-05,6.736897375958506e-06,6.736897375958506e-06,2.3683500671722868e-07,2.141967456736893e-07,2.2638234398186796e-08,1.7757554815034382e-05,1.0245832271493782e-07,7.51171853607957e-08,9.36483993427828e-05,,0.6015666127204895,25713
,,,,,,,,,,,6.25e-05,,25714
559,1.962096030183602e-05,6.750488864781801e-06,6.750488864781801e-06,2.2389897935681802e-07,2.1348959933220613e-07,1.0409389794574508e-08,1.2646569302887656e-05,7.69373400544282e-08,4.952837073801675e-08,9.216785110766068e-05,,0.6015574336051941,25759
,,,,,,,,,,,6.25e-05,,25760
560,1.630070255487226e-05,5.934382443228969e-06,5.934382443228969e-06,2.4115817609526857e-07,2.1389448079389695e-07,2.7263693525014787e-08,1.012515804177383e-05,7.041262506390922e-08,3.083896160660515e-08,9.065050835488364e-05,,0.6016016006469727,25805
,,,,,,,,,,,6.25e-05,,25806
561,1.4840453331999015e-05,4.9976138143392745e-06,4.9976138143392745e-06,2.4173613155653584e-07,2.1250133386274683e-07,2.9234833220925793e-08,9.601100828149356e-06,6.935295715493339e-08,2.6658062424189666e-08,8.913430792745203e-05,,0.6016179919242859,25851
,,,,,,,,,,,6.25e-05,,25852
562,1.8605416698846966e-05,3.871205535688205e-06,3.871205535688205e-06,2.3761617740092333e-07,2.133663628001159e-07,2.4249775520956973e-08,1.4496597941615619e-05,8.437645959702422e-08,6.058950674514563e-08,8.77237253007479e-05,,0.6017612218856812,25897
,,,,,,,,,,,6.25e-05,,25898
563,1.4549212210113183e-05,4.620462732418673e-06,4.620462732418673e-06,2.3232213663959556e-07,2.1189727306136774e-07,2.0424899105364602e-08,9.696428605820984e-06,6.752910763907494e-08,2.9435174297987032e-08,8.626023918623105e-05,,0.6017317175865173,25943
,,,,,,,,,,,6.25e-05,,25944
564,1.3358006071939599e-05,3.72486238120473e-06,3.72486238120473e-06,2.438862338749459e-07,2.1283517526171636e-07,3.1051047955088507e-08,9.389255865244195e-06,6.664986074156332e-08,2.724268099996152e-08,8.48021954880096e-05,,0.6019127368927002,25989
,,,,,,,,,,,6.25e-05,,25990
565,1.2096109458070714e-05,3.3235885439353297e-06,3.3235885439353297e-06,2.326702883692633e-07,2.1122686177932337e-07,2.1443426589939918e-08,8.539848749933299e-06,6.340312808106319e-08,2.1995363752580488e-08,8.33480735309422e-05,,0.6019366979598999,26035
,,,,,,,,,,,6.25e-05,,26036
566,1.2921801499032881e-05,3.2275793273583986e-06,3.2275793273583986e-06,2.354478851884778e-07,2.1207087286256865e-07,2.337705318211647e-08,9.458773092774209e-06,6.56555485534227e-08,2.8932189977126654e-08,8.193954272428527e-05,,0.6021226644515991,26081
,,,,,,,,,,,6.25e-05,,26082
567,1.1546124369488098e-05,2.9322934551601065e-06,2.9322934551601065e-06,2.2379681752227043e-07,2.105418559494865e-07,1.3254997099920729e-08,8.390033144678455e-06,6.165184629480791e-08,2.2248487496767666e-08,8.053168130572885e-05,,0.6021386981010437,26127
,,,,,,,,,,,6.25e-05,,26128
568,1.2706674169749022e-05,2.8419938189472305e-06,2.8419938189472305e-06,2.3857640485402953e-07,2.113222450361718e-07,2.7254170475998762e-08,9.626101928006392e-06,6.65380852638009e-08,2.9722958316824588e-08,7.917518087197095e-05,,0.6023291945457458,26173
,,,,,,,,,,,6.25e-05,,26174
569,1.324231743637938e-05,3.3268022434640443e-06,3.3268022434640443e-06,2.377676651121874e-07,2.097563509551037e-07,2.8011260866378507e-08,9.677746675151866e-06,6.805254315622733e-08,2.8724917555678076e-08,7.785652269376442e-05,,0.6024099588394165,26219
,,,,,,,,,,,6.25e-05,,26220
570,1.433081069990294e-05,2.9326145067898324e-06,2.9326145067898324e-06,2.3429636542005028e-07,2.1031092956036446e-07,2.3985446517826858e-08,1.1163901035615709e-05,7.223535902767253e-08,3.940364479149139e-08,7.658600952709094e-05,,0.6025919318199158,26265
,,,,,,,,,,,6.25e-05,,26266
571,1.066373624780681e-05,2.446760845487006e-06,2.446760845487006e-06,2.1690838991617056e-07,2.0903145525608124e-07,7.877003049827636e-09,8.00006546342047e-06,5.946965231373724e-08,2.0531006228452497e-08,7.526756235165522e-05,,0.6025410294532776,26311
,,,,,,,,,,,6.25e-05,,26312
572,1.17777917694184e-05,2.271484845550731e-06,2.271484845550731e-06,2.20103487436063e-07,2.0941762102211214e-07,1.0685884177519256e-08,9.286205568059813e-06,6.264856722282275e-08,3.021345662546082e-08,7.399776222882792e-05,,0.6026660203933716,26357
,,,,,,,,,,,6.25e-05,,26358
573,8.254191925516352e-06,1.8595434312373982e-06,1.8595434312373982e-06,2.1198832200752804e-07,2.083611576608746e-07,3.6271776693297397e-09,6.18265994489775e-06,5.060284991031949e-08,1.1223750817634937e-08,7.268289482453838e-05,,0.6026611924171448,26403
,,,,,,,,,,,6.25e-05,,26404
574,9.44770818023244e-06,2.1105374798935372e-06,2.1105374798935372e-06,2.1749282552718796e-07,2.0858126958955836e-07,8.911572813019575e-09,7.119677775335731e-06,5.360642774121516e-08,1.7590357614949426e-08,7.141818787204102e-05,,0.6027885675430298,26449
,,,,,,,,,,,6.25e-05,,26450
575,1.2342382433416788e-05,1.926441655086819e-06,1.926441655086819e-06,2.131154559492643e-07,2.0760943186814984e-07,5.505994771226597e-09,1.0202827070315834e-05,6.669605312481508e-08,3.533222425744498e-08,7.023667421890423e-05,,0.6028164625167847,26495
,,,,,,,,,,,6.25e-05,,26496
576,1.1100835763500072e-05,1.94414792531461e-06,1.94414792531461e-06,2.200399080720672e-07,2.0769000741438504e-07,1.234994861931682e-08,8.9366476458963e-06,6.110789030344677e-08,2.8258584805485043e-08,6.90539600327611e-05,,0.6029378175735474,26541
,,,,,,,,,,,6.25e-05,,26542
577,1.1101247764599975e-05,2.035457555393805e-06,2.035457555393805e-06,2.1569572083990352e-07,2.0672308664870798e-07,8.972596887701911e-09,8.85009558260208e-06,6.06084640253357e-08,2.789247766088465e-08,6.789489998482168e-05,,0.6030345559120178,26587
,,,,,,,,,,,6.25e-05,,26588
578,1.0575509804766625e-05,2.140939614037052e-06,2.140939614037052e-06,2.2200637772584741e-07,2.0694253066722013e-07,1.5063861269482004e-08,8.2125616245321e-06,5.876545472460748e-08,2.336016535764429e-08,6.674851465504616e-05,,0.6031649708747864,26633
,,,,,,,,,,,6.25e-05,,26634
579,1.0939030289591756e-05,2.35394236369757e-06,2.35394236369757e-06,2.2296244139852206e-07,2.056815588957761e-07,1.7280854081036523e-08,8.362127118743956e-06,5.929970114948446e-08,2.432154921905294e-08,6.563232454936951e-05,,0.6032580137252808,26679
,,,,,,,,,,,6.25e-05,,26680
580,1.3630086868943181e-05,3.1143438263825374e-06,3.1143438263825374e-06,2.3764704337736475e-07,2.0637898501263408e-07,3.126807968101275e-08,1.0278095032845158e-05,6.804273056104648e-08,3.473824250477264e-08,6.459227734012529e-05,,0.603348433971405,26725
,,,,,,,,,,,6.25e-05,,26726
581,1.0618612577673048e-05,2.6015413823188283e-06,2.6015413823188283e-06,2.278786865872462e-07,2.0467174977056857e-07,2.3206933263963947e-08,7.789193659846205e-06,5.8043731598900195e-08,1.984820663381015e-08,6.351280899252743e-05,,0.6033372282981873,26771
,,,,,,,,,,,6.25e-05,,26772
582,1.5442137737409212e-05,3.211546982129221e-06,3.211546982129221e-06,2.3748440014514927e-07,2.055948016277398e-07,3.1889637597259934e-08,1.1993111002084333e-05,7.620205622060894e-08,4.372904172100789e-08,6.255139305721968e-05,,0.6034454107284546,26817
,,,,,,,,,,,6.25e-05,,26818
583,2.476110603311099e-05,5.1093461479467805e-06,5.1093461479467805e-06,2.4547131260987953e-07,2.0414930190781888e-07,4.132198938577858e-08,1.9406292267376557e-05,1.0155699925462613e-07,9.250591403997532e-08,6.179558840813115e-05,,0.603479266166687,26863
,,,,,,,,,,,6.25e-05,,26864
584,2.004784983000718e-05,4.429057753441157e-06,4.429057753441157e-06,2.3425724293701933e-07,2.042721405359771e-07,2.998504555762338e-08,1.5384535799967125e-05,8.775265314397984e-08,6.609268154988968e-08,6.0960632254136726e-05,,0.6035517454147339,26909
,,,,,,,,,,,6.25e-05,,26910
585,1.7949660104932263e-05,4.905969035462476e-06,4.905969035462476e-06,2.3695670847700967e-07,2.0269465039746137e-07,3.426208294854405e-08,1.2806731319869868e-05,7.999934581448542e-08,4.8067960278785904e-08,6.0100413975305855e-05,,0.6034832000732422,26955
,,,,,,,,,,,6.25e-05,,26956
586,1.6016991139622405e-05,3.995401129941456e-06,3.995401129941456e-06,2.484321726115013e-07,2.040836051264705e-07,4.4348606564881266e-08,1.1773155165428761e-05,7.603557605762035e-08,4.1695990660173265e-08,5.921874617342837e-05,,0.6035915017127991,27001
,,,,,,,,,,,6.25e-05,,27002
587,1.6227138985414058e-05,4.039565283164848e-06,4.039565283164848e-06,2.6497446015127935e-07,2.020467633201406e-07,6.292772525284818e-08,1.1922597877855878e-05,7.654529099454521e-08,4.26806963105264e-08,5.835891352035105e-05,,0.6036178469657898,27047
,,,,,,,,,,,6.25e-05,,27048
588,2.1386351363616996e-05,4.544894181890413e-06,4.544894181890413e-06,2.453905949550972e-07,2.0267577838239959e-07,4.27148165726976e-08,1.6596064597251825e-05,9.445269455454763e-08,7.150794800736548e-08,5.76194615860004e-05,,0.6037502884864807,27093
,,,,,,,,,,,6.25e-05,,27094
589,1.8736014681053348e-05,4.9748359742807224e-06,4.9748359742807224e-06,2.316313612027443e-07,2.0127109223722073e-07,3.036030093994668e-08,1.3529546777135693e-05,8.042240295935699e-08,5.4873058985549505e-08,5.6841792684281245e-05,,0.6036354899406433,27139
,,,,,,,,,,,6.25e-05,,27140
