epoch,loss,loss/Rt,loss/data,loss/ic,loss/res,lr,step
,,,,,,0.000125,56700
945,0.00040802155854180455,2.0962555408477783,0.00037890966632403433,1.9052514517170493e-06,2.7206659069634043e-05,,56759
,,,,,,0.000125,56760
946,0.0004330944502726197,2.096920967102051,0.0003769194590859115,1.8875522300731973e-06,5.428738222690299e-05,,56819
,,,,,,0.000125,56820
947,0.0004409159882925451,2.098743200302124,0.0003742160915862769,1.8790746025842964e-06,6.482082972070202e-05,,56879
,,,,,,0.000125,56880
948,0.0004203897260595113,2.0997071266174316,0.00038069658330641687,1.9236592834204203e-06,3.776960511459038e-05,,56939
,,,,,,0.000125,56940
949,0.0004025339731015265,2.0961380004882812,0.0003798820252995938,1.9234162209613714e-06,2.072847928502597e-05,,56999
,,,,,,0.000125,57000
950,0.00040257215732708573,2.095705509185791,0.00037714402424171567,1.8966052266478073e-06,2.3531598344561644e-05,,57059
,,,,,,0.000125,57060
951,0.0004061232029926032,2.095871686935425,0.00037727996823377907,1.8851637832995038e-06,2.6958085072692484e-05,,57119
,,,,,,0.000125,57120
952,0.0004030569107271731,2.0962331295013428,0.0003789990732911974,1.8980457525685779e-06,2.2159754735184833e-05,,57179
,,,,,,0.000125,57180
953,0.000401257915655151,2.095845937728882,0.000376274372683838,1.891810143206385e-06,2.3091792172635905e-05,,57239
,,,,,,0.000125,57240
954,0.0004067049885634333,2.0962162017822266,0.000376774842152372,1.8767129859043052e-06,2.80533786281012e-05,,57299
,,,,,,0.000125,57300
955,0.000403376470785588,2.0966379642486572,0.0003767925954889506,1.8851193317459547e-06,2.4698758352315053e-05,,57359
,,,,,,0.000125,57360
956,0.0004020309424959123,2.096700668334961,0.00037856498965993524,1.8900065015259315e-06,2.157597555196844e-05,,57419
,,,,,,0.000125,57420
957,0.00040106885717250407,2.0960028171539307,0.00037514365976676345,1.8815188695953111e-06,2.4043682060437277e-05,,57479
,,,,,,0.000125,57480
958,0.00040671645547263324,2.0966525077819824,0.00037788553163409233,1.8685866507439641e-06,2.696226329135243e-05,,57539
,,,,,,0.000125,57540
959,0.00040595876635052264,2.0963354110717773,0.00037572410656139255,1.8701948647503741e-06,2.836446037690621e-05,,57599
,,,,,,0.000125,57600
960,0.00040041597094386816,2.096820592880249,0.0003756557998713106,1.8716215208769427e-06,2.288855830556713e-05,,57659
,,,,,,0.000125,57660
961,0.00039725395618006587,2.0959486961364746,0.0003741273540072143,1.856594963101088e-06,2.1270052457111888e-05,,57719
,,,,,,0.000125,57720
962,0.0003972348349634558,2.0958306789398193,0.0003730862226802856,1.8521213860367425e-06,2.229652636742685e-05,,57779
,,,,,,0.000125,57780
963,0.00039896208909340203,2.095930576324463,0.0003728657611645758,1.8408237565381569e-06,2.4255567041109316e-05,,57839
,,,,,,0.000125,57840
964,0.00039689126424491405,2.0961437225341797,0.00037191054434515536,1.836672140598239e-06,2.3144146325648762e-05,,57899
,,,,,,0.000125,57900
965,0.00039906418533064425,2.096153497695923,0.00037106958916410804,1.8201272951046121e-06,2.6174406229984015e-05,,57959
,,,,,,0.000125,57960
966,0.0003962431801483035,2.0966694355010986,0.0003708434815052897,1.8289123318027123e-06,2.3570719349663705e-05,,58019
,,,,,,0.000125,58020
967,0.0004001321503892541,2.096269369125366,0.00036937271943315864,1.833479359447665e-06,2.892596967285499e-05,,58079
,,,,,,0.000125,58080
968,0.0004328619979787618,2.0960981845855713,0.00036565749906003475,1.7858767478173831e-06,6.54186587780714e-05,,58139
,,,,,,0.000125,58140
969,0.00044048920972272754,2.0996127128601074,0.00036506878677755594,1.7820955235947622e-06,7.363833719864488e-05,,58199
,,,,,,0.000125,58200
970,0.00039805969572626054,2.100100040435791,0.00037076626904308796,1.8315026864001993e-06,2.5461909899604507e-05,,58259
,,,,,,0.000125,58260
971,0.00040038558654487133,2.0973060131073,0.0003706278803292662,1.8515662532081478e-06,2.7906075047212653e-05,,58319
,,,,,,0.000125,58320
972,0.00041186175076290965,2.096226453781128,0.0003678385110106319,1.8179474636781379e-06,4.220525806886144e-05,,58379
,,,,,,0.000125,58380
973,0.000426968967076391,2.097731113433838,0.0003670091973617673,1.8189839465776458e-06,5.814082396682352e-05,,58439
,,,,,,0.000125,58440
974,0.00039325770922005177,2.0972564220428467,0.0003696878848131746,1.8274610056323581e-06,2.1742447643191554e-05,,58499
,,,,,,0.000125,58500
975,0.0003921246388927102,2.0958282947540283,0.00036830754834227264,1.828135737014236e-06,2.198892798332963e-05,,58559
,,,,,,0.000125,58560
976,0.00039087978075258434,2.0947184562683105,0.00036740925861522555,1.8212354007118847e-06,2.1649315385730006e-05,,58619
,,,,,,0.000125,58620
977,0.000395151786506176,2.094578504562378,0.0003671174927148968,1.8149412426282652e-06,2.621941348479595e-05,,58679
,,,,,,0.000125,58680
978,0.00039437503437511623,2.094298839569092,0.00036682654172182083,1.8078883385896916e-06,2.574061909399461e-05,,58739
,,,,,,0.000125,58740
979,0.0003912211977876723,2.0939855575561523,0.00036572347744368017,1.8018164382738178e-06,2.369580397498794e-05,,58799
,,,,,,0.000125,58800
980,0.00039048283360898495,2.094080924987793,0.00036529736826196313,1.801105327103869e-06,2.338434205739759e-05,,58859
,,,,,,0.000125,58860
981,0.0003942295734304935,2.0938193798065186,0.0003643241070676595,1.787673681974411e-06,2.8117803594795987e-05,,58919
,,,,,,0.000125,58920
982,0.0003877996641676873,2.094106435775757,0.0003643378440756351,1.7892483583636931e-06,2.1672629372915253e-05,,58979
,,,,,,0.000125,58980
983,0.00039412916521541774,2.0942599773406982,0.00036285314126871526,1.7901063529279782e-06,2.9485803679563105e-05,,59039
,,,,,,0.000125,59040
984,0.0003958896268159151,2.0940585136413574,0.0003625502868089825,1.7829019043347216e-06,3.1556493922835216e-05,,59099
,,,,,,0.000125,59100
985,0.0004891056451015174,2.096116781234741,0.0003584465885069221,1.8110761175194057e-06,0.00012884792522527277,,59159
,,,,,,0.000125,59160
986,0.0003916827554348856,2.095029592514038,0.0003632045700214803,1.8144669411412906e-06,2.6663696189643815e-05,,59219
,,,,,,0.000125,59220
987,0.00038646621396765113,2.092454671859741,0.00036214772262610495,1.786286020433181e-06,2.2532216462423094e-05,,59279
,,,,,,0.000125,59280
988,0.0003926469071302563,2.092219352722168,0.00036199617898091674,1.7788739796742448e-06,2.8871851100120693e-05,,59339
,,,,,,0.000125,59340
989,0.0003871975641231984,2.0917656421661377,0.0003606690443120897,1.7724012195685646e-06,2.4756069251452573e-05,,59399
,,,,,,0.000125,59400
990,0.00038663085433654487,2.092298746109009,0.00036074480158276856,1.7678052017799928e-06,2.4118331566569395e-05,,59459
,,,,,,0.000125,59460
991,0.0003850064240396023,2.092071056365967,0.0003571420966181904,1.7492794768259046e-06,2.611499985505361e-05,,59519
,,,,,,0.000125,59520
992,0.0003912544925697148,2.0940728187561035,0.0003606665413826704,1.7619081518205348e-06,2.8826103516621515e-05,,59579
,,,,,,0.000125,59580
993,0.00040097188320942223,2.093679428100586,0.0003589887637645006,1.7533617437948124e-06,4.0229817386716604e-05,,59639
,,,,,,0.000125,59640
994,0.0003860717988573015,2.0942769050598145,0.0003573938738554716,1.7557850924276863e-06,2.692212729016319e-05,,59699
,,,,,,0.000125,59700
995,0.00038631170173175633,2.094621181488037,0.0003589796251617372,1.7696606846584473e-06,2.5562425435055047e-05,,59759
,,,,,,0.000125,59760
996,0.0003945267526432872,2.094200372695923,0.0003577012103050947,1.7723306200423394e-06,3.505317363305949e-05,,59819
,,,,,,0.000125,59820
997,0.0003869332140311599,2.093935012817383,0.000359082332579419,1.7695242604531813e-06,2.608145041449461e-05,,59879
,,,,,,0.000125,59880
998,0.00038761543692089617,2.093191385269165,0.0003602777433115989,1.7597071746422444e-06,2.5578012355254032e-05,,59939
,,,,,,0.000125,59940
999,0.00038538689841516316,2.093173027038574,0.00035857362672686577,1.7649964547672425e-06,2.504830808902625e-05,,59999
,,,,,,0.000125,60000
1000,0.0004036549653392285,2.092407464981079,0.00035493902396410704,1.7374730987285147e-06,4.6978508180473e-05,,60059
,,,,,,0.000125,60060
1001,0.00038353761192411184,2.093324661254883,0.0003563612699508667,1.7387209254593472e-06,2.5437591830268502e-05,,60119
,,,,,,0.000125,60120
1002,0.00041383752250112593,2.0932936668395996,0.0003518470621202141,1.7135947700808174e-06,6.027681956766173e-05,,60179
,,,,,,0.000125,60180
1003,0.0004396943259052932,2.096043348312378,0.0003529555688146502,1.7492158121967805e-06,8.498950774082914e-05,,60239
,,,,,,0.000125,60240
1004,0.0004307861381676048,2.0907042026519775,0.00035495046176947653,1.7648241055212566e-06,7.407090743072331e-05,,60299
,,,,,,0.000125,60300
1005,0.0003822046855930239,2.090059280395508,0.0003544661740306765,1.748024374137458e-06,2.599055733298883e-05,,60359
,,,,,,0.000125,60360
1006,0.0003771986230276525,2.0900964736938477,0.00035319337621331215,1.736661147333507e-06,2.226858305220958e-05,,60419
,,,,,,0.000125,60420
1007,0.0003778394020628184,2.090528964996338,0.00035391899291425943,1.7366303382004844e-06,2.2183798137120903e-05,,60479
,,,,,,0.000125,60480
1008,0.0003780012484639883,2.090481996536255,0.00035375976585783064,1.7327298564850935e-06,2.250883699161932e-05,,60539
,,,,,,0.000125,60540
1009,0.00038079265505075455,2.0905184745788574,0.0003524536150507629,1.7227752096005133e-06,2.6616218747221865e-05,,60599
,,,,,,0.000125,60600
1010,0.00038228926132433116,2.091416597366333,0.0003523805062286556,1.7219589381056721e-06,2.8186708732391708e-05,,60659
,,,,,,0.000125,60660
1011,0.00039362942334264517,2.0924501419067383,0.000352547038346529,1.7244784658032586e-06,3.9357877540169284e-05,,60719
,,,,,,0.000125,60720
1012,0.00037962125497870147,2.0914669036865234,0.0003527820226736367,1.7290278719883645e-06,2.5110130081884563e-05,,60779
,,,,,,0.000125,60780
1013,0.0003810117195826024,2.0906758308410645,0.000352429982740432,1.7139886949735228e-06,2.686771949811373e-05,,60839
,,,,,,0.000125,60840
1014,0.0004071954172104597,2.0912468433380127,0.00034852541284635663,1.6911130842345301e-06,5.6978929933393374e-05,,60899
,,,,,,0.000125,60900
1015,0.0003945422649849206,2.09329891204834,0.00034907725057564676,1.688703264335345e-06,4.3776319216703996e-05,,60959
,,,,,,0.000125,60960
1016,0.00040187942795455456,2.095018148422241,0.00035038296482525766,1.736477770464262e-06,4.975995034328662e-05,,61019
,,,,,,0.000125,61020
1017,0.00037663488183170557,2.0915982723236084,0.0003490312083158642,1.7267217344851815e-06,2.587687959021423e-05,,61079
,,,,,,0.000125,61080
1018,0.0003727060102391988,2.091085433959961,0.00034795745159499347,1.7053268948075129e-06,2.304318877577316e-05,,61139
,,,,,,0.000125,61140
1019,0.0003724222187884152,2.091045618057251,0.0003493230324238539,1.714312475087354e-06,2.1384992578532547e-05,,61199
,,,,,,0.000125,61200
1020,0.0003746739530470222,2.0901598930358887,0.0003485821362119168,1.7047822211679886e-06,2.4387036319239996e-05,,61259
,,,,,,0.000125,61260
1021,0.0003749709576368332,2.0903055667877197,0.0003470286901574582,1.6951388488450903e-06,2.6247105779475532e-05,,61319
,,,,,,0.000125,61320
1022,0.00036975645343773067,2.091251850128174,0.000348814413882792,1.7055107264241087e-06,1.9236624211771414e-05,,61379
,,,,,,0.000125,61380
1023,0.00037448055809363723,2.0909228324890137,0.0003481874882709235,1.7059846868505701e-06,2.458692506479565e-05,,61439
,,,,,,0.000125,61440
1024,0.00037516793236136436,2.0903661251068115,0.000347357417922467,1.695195692263951e-06,2.611533818708267e-05,,61499
,,,,,,0.000125,61500
1025,0.00038029992720112205,2.090223550796509,0.0003450768708717078,1.677675754763186e-06,3.3545315091032535e-05,,61559
,,,,,,0.000125,61560
1026,0.000370450085029006,2.0906810760498047,0.00034494177089072764,1.6742221760068787e-06,2.3834079911466688e-05,,61619
,,,,,,0.000125,61620
1027,0.00037306887679733336,2.0908825397491455,0.0003437333507463336,1.6759107666075579e-06,2.765962744888384e-05,,61679
,,,,,,0.000125,61680
1028,0.00037408602656796575,2.0919880867004395,0.00034478199086152017,1.680495188338682e-06,2.762346230156254e-05,,61739
,,,,,,0.000125,61740
1029,0.00038011150900274515,2.0922884941101074,0.00034493248676881194,1.6789927030913532e-06,3.350001134094782e-05,,61799
,,,,,,0.000125,61800
1030,0.00036752689629793167,2.0922324657440186,0.00034583822707645595,1.690619797045656e-06,1.9998045900138095e-05,,61859
,,,,,,0.000125,61860
1031,0.00037173941382206976,2.0915586948394775,0.0003451697120908648,1.6946833056863397e-06,2.4875083909137174e-05,,61919
,,,,,,0.000125,61920
1032,0.00036789095611311495,2.090545415878296,0.0003414417151361704,1.6762056702646078e-06,2.4772989490884356e-05,,61979
,,,,,,0.000125,61980
1033,0.00036705247475765646,2.0916173458099365,0.00034417625283822417,1.6789196024546982e-06,2.1197289242991246e-05,,62039
,,,,,,0.000125,62040
1034,0.0003721150860656053,2.091629981994629,0.0003429905918892473,1.6845123127495754e-06,2.744000084931031e-05,,62099
,,,,,,0.000125,62100
1035,0.0003842376172542572,2.0905518531799316,0.0003405182796996087,1.6450176190119237e-06,4.2074309021700174e-05,,62159
,,,,,,0.000125,62160
1036,0.0003674080071505159,2.0924792289733887,0.00034252030309289694,1.6645892628730508e-06,2.322309956070967e-05,,62219
,,,,,,0.000125,62220
1037,0.000364580046152696,2.0915520191192627,0.0003419351123739034,1.6863727978488896e-06,2.095853960781824e-05,,62279
,,,,,,0.000125,62280
1038,0.0003667350974865258,2.090672254562378,0.00034105792292393744,1.6644132756482577e-06,2.40128119912697e-05,,62339
,,,,,,0.000125,62340
1039,0.0003689677978400141,2.0910773277282715,0.00034030835377052426,1.6630445998089272e-06,2.6996411179425195e-05,,62399
,,,,,,0.000125,62400
1040,0.00036717127659358084,2.0902626514434814,0.00033944047754630446,1.6502206108270911e-06,2.608060822240077e-05,,62459
,,,,,,0.000125,62460
1041,0.0003668896097224206,2.0905075073242188,0.0003389976336620748,1.64929156198923e-06,2.624271837703418e-05,,62519
,,,,,,0.000125,62520
1042,0.00036296839243732393,2.0902061462402344,0.0003383168368600309,1.6483352283103159e-06,2.3003240130492486e-05,,62579
,,,,,,0.000125,62580
1043,0.0003637306217569858,2.0907506942749023,0.0003380625566933304,1.646630153118167e-06,2.4021401259233244e-05,,62639
,,,,,,0.000125,62640
1044,0.0003674458130262792,2.0913145542144775,0.00033719628117978573,1.6468362673549564e-06,2.8602689781109802e-05,,62699
,,,,,,0.000125,62700
1045,0.0003933885891456157,2.090552806854248,0.0003337356902193278,1.643873588363931e-06,5.8009081840282306e-05,,62759
,,,,,,0.000125,62760
1046,0.00035997037775814533,2.0909194946289062,0.0003363879513926804,1.6396146520492039e-06,2.1942749299341813e-05,,62819
,,,,,,0.000125,62820
1047,0.0003663772076833993,2.0913498401641846,0.00033575581619516015,1.6414026049460517e-06,2.8979970011278056e-05,,62879
,,,,,,0.000125,62880
1048,0.0004960528458468616,2.091435432434082,0.00032732944237068295,1.6277198255920666e-06,0.00016709559713490307,,62939
,,,,,,0.000125,62940
1049,0.00037728718598373234,2.092094659805298,0.00033757384517230093,1.6009413457140909e-06,3.811241913354024e-05,,62999
,,,,,,0.000125,63000
1050,0.00036195293068885803,2.0924792289733887,0.0003341345873195678,1.6452896716145915e-06,2.6173072910751216e-05,,63059
,,,,,,0.000125,63060
1051,0.00036350294249132276,2.0916309356689453,0.00033434396027587354,1.6478880979775568e-06,2.751115243881941e-05,,63119
,,,,,,0.000125,63120
1052,0.0003589295956771821,2.0909478664398193,0.00033616539440117776,1.657496000007086e-06,2.1106652638991363e-05,,63179
,,,,,,0.000125,63180
1053,0.00036412442568689585,2.090580940246582,0.000334493670379743,1.6553395880691824e-06,2.797534762066789e-05,,63239
,,,,,,0.000125,63240
1054,0.00047424837248399854,2.0907161235809326,0.00032733965781517327,1.6401070297433762e-06,0.00014526856830343604,,63299
,,,,,,0.000125,63300
1055,0.0003969091922044754,2.0926387310028076,0.0003336501831654459,1.6502701782883378e-06,6.160879274830222e-05,,63359
,,,,,,0.000125,63360
1056,0.0003574054571799934,2.090481996536255,0.0003320419928058982,1.671640234235383e-06,2.3691842216067016e-05,,63419
,,,,,,0.000125,63420
1057,0.00035956728970631957,2.0898633003234863,0.000332443363731727,1.6442755850221147e-06,2.5479674150119536e-05,,63479
,,,,,,0.000125,63480
1058,0.00036223381175659597,2.0896918773651123,0.0003339466347824782,1.649369210099394e-06,2.663775194378104e-05,,63539
,,,,,,0.000125,63540
1059,0.0003555566363502294,2.088923215866089,0.00033277104375883937,1.6448558426418458e-06,2.1140742319403216e-05,,63599
,,,,,,0.000125,63600
1060,0.00035802257480099797,2.0892367362976074,0.00033127213828265667,1.6368949218303896e-06,2.5113482479355298e-05,,63659
,,,,,,0.000125,63660
1061,0.00035640248097479343,2.0892245769500732,0.0003316021466162056,1.6295350633299677e-06,2.3170796339400113e-05,,63719
,,,,,,0.000125,63720
1062,0.00035661092260852456,2.089873790740967,0.00033101081498898566,1.6382899730160716e-06,2.396185118413996e-05,,63779
,,,,,,0.000125,63780
1063,0.0003563670616131276,2.0897929668426514,0.00032848952105268836,1.6246658560703509e-06,2.625295746838674e-05,,63839
,,,,,,0.000125,63840
1064,0.0003558805037755519,2.090304136276245,0.0003307609003968537,1.6228976846832666e-06,2.349669739487581e-05,,63899
,,,,,,0.000125,63900
1065,0.00035926385316997766,2.090932846069336,0.00032949287560768425,1.6386876495744218e-06,2.8132242732681334e-05,,63959
,,,,,,0.000125,63960
1066,0.00037780232378281653,2.0906174182891846,0.0003264887782279402,1.6141151490955963e-06,4.9699450755724683e-05,,64019
,,,,,,0.000125,64020
1067,0.0003535854921210557,2.0911803245544434,0.0003288479056209326,1.6135576288434095e-06,2.3124001018004492e-05,,64079
,,,,,,0.000125,64080
1068,0.00035320845199748874,2.090744972229004,0.0003281259851064533,1.62107573942194e-06,2.3461390810552984e-05,,64139
,,,,,,0.000125,64140
1069,0.00035322667099535465,2.090867757797241,0.00032755162101238966,1.6178797750399099e-06,2.405715531494934e-05,,64199
,,,,,,0.000125,64200
1070,0.00035360860056243837,2.0910563468933105,0.0003271257446613163,1.6170108665392036e-06,2.4865930754458532e-05,,64259
,,,,,,0.000125,64260
1071,0.00035781486076302826,2.091322422027588,0.00032709212973713875,1.6157351865331293e-06,2.9106951842550188e-05,,64319
,,,,,,0.000125,64320
1072,0.00038121151737868786,2.0905959606170654,0.00032165757147595286,1.5949523231029161e-06,5.795896504423581e-05,,64379
,,,,,,0.000125,64380
1073,0.00034980723285116255,2.0938944816589355,0.0003267573774792254,1.6249550753855146e-06,2.142489938705694e-05,,64439
,,,,,,0.000125,64440
1074,0.00035526545252650976,2.0926671028137207,0.0003254418261349201,1.6350169289580663e-06,2.818864413711708e-05,,64499
,,,,,,0.000125,64500
1075,0.0003644343523774296,2.091498613357544,0.0003224244574084878,1.5898364154054434e-06,4.042016007588245e-05,,64559
,,,,,,0.000125,64560
1076,0.0003509231028147042,2.0923662185668945,0.00032489755540154874,1.6042284869399737e-06,2.4421298803645186e-05,,64619
,,,,,,0.000125,64620
1077,0.00035284212208352983,2.092332601547241,0.00032401300268247724,1.620568127691513e-06,2.720856173255015e-05,,64679
,,,,,,0.000125,64680
1078,0.0003536645963322371,2.0914058685302734,0.00032272920361720026,1.599558913767396e-06,2.933579162345268e-05,,64739
,,,,,,0.000125,64740
1079,0.00035279704025015235,2.092158794403076,0.00032330627436749637,1.6004061080820975e-06,2.7890349883819e-05,,64799
,,,,,,0.000125,64800
1080,0.00036106721381656826,2.0934677124023438,0.00032173871295526624,1.6039376760090818e-06,3.772466516238637e-05,,64859
,,,,,,0.000125,64860
1081,0.000360392703441903,2.094325304031372,0.0003227183478884399,1.604879685146443e-06,3.6069446650799364e-05,,64919
,,,,,,0.000125,64920
1082,0.00034743981086649,2.0940041542053223,0.0003229943395126611,1.6172364212252432e-06,2.2828236978966743e-05,,64979
,,,,,,0.000125,64980
1083,0.00034809039789251983,2.0930886268615723,0.0003202116640750319,1.6090090184661676e-06,2.6269652153132483e-05,,65039
,,,,,,0.000125,65040
1084,0.0003504553169477731,2.0938212871551514,0.0003219771315343678,1.609335981811455e-06,2.6868825443671085e-05,,65099
,,,,,,0.000125,65100
1085,0.0003542159392964095,2.093579053878784,0.0003214380412828177,1.61960474542866e-06,3.115825529675931e-05,,65159
,,,,,,0.000125,65160
1086,0.0003527137159835547,2.0941665172576904,0.00032100771204568446,1.6185064168894314e-06,3.008744170074351e-05,,65219
,,,,,,0.000125,65220
1087,0.0003461598535068333,2.093515396118164,0.00032054961775429547,1.6108074305520859e-06,2.3999375116545707e-05,,65279
,,,,,,0.000125,65280
1088,0.0003585859667509794,2.093724012374878,0.00031806237529963255,1.6139500758072245e-06,3.890973312081769e-05,,65339
,,,,,,0.000125,65340
1089,0.00034643447725102305,2.0947060585021973,0.0003181093488819897,1.5999063407434733e-06,2.672521077329293e-05,,65399
,,,,,,0.000125,65400
1090,0.0003488697111606598,2.0957696437835693,0.000320706341881305,1.6108825775518198e-06,2.655250318639446e-05,,65459
,,,,,,0.000125,65460
1091,0.00034902390325441957,2.094696044921875,0.0003193084558006376,1.6242813671851764e-06,2.8091164494981058e-05,,65519
,,,,,,0.000125,65520
1092,0.0004568243457470089,2.0935845375061035,0.00031165542895905674,1.5983342791514588e-06,0.0001435706071788445,,65579
,,,,,,0.000125,65580
1093,0.00038331374526023865,2.094245195388794,0.0003146841481793672,1.5628608025508584e-06,6.706673593726009e-05,,65639
,,,,,,0.000125,65640
1094,0.0003678633365780115,2.096191644668579,0.0003180095518473536,1.5891503153397935e-06,4.8264613724313676e-05,,65699
,,,,,,0.000125,65700
1095,0.0003396919055376202,2.0952582359313965,0.00031785713508725166,1.6324206626450177e-06,2.0202312953188084e-05,,65759
,,,,,,0.000125,65760
1096,0.0003484593762550503,2.093846082687378,0.0003167768009006977,1.6242388483078685e-06,3.0058285119594075e-05,,65819
,,,,,,0.000125,65820
1097,0.0003490968665573746,2.092430591583252,0.00031566963298246264,1.61699108502944e-06,3.1810166547074914e-05,,65879
,,,,,,0.000125,65880
1098,0.00034230962046422064,2.091688394546509,0.0003162080829497427,1.604645717634412e-06,2.4496892365277745e-05,,65939
,,,,,,0.000125,65940
1099,0.0003538785385899246,2.0922443866729736,0.00031371149816550314,1.5980317584762815e-06,3.856898911180906e-05,,65999
,,,,,,0.000125,66000
1100,0.0003420165739953518,2.0941150188446045,0.00031598503119312227,1.6090866665763315e-06,2.442246477585286e-05,,66059
,,,,,,0.000125,66060
1101,0.000342873070621863,2.092970371246338,0.0003151684068143368,1.6131550637510372e-06,2.609147850307636e-05,,66119
,,,,,,0.000125,66120
1102,0.0003401006106287241,2.0925562381744385,0.00031441834289580584,1.6047929420892615e-06,2.4077527996269055e-05,,66179
,,,,,,0.000125,66180
1103,0.00034212227910757065,2.0926930904388428,0.0003141530032735318,1.6032875009841518e-06,2.636602584971115e-05,,66239
,,,,,,0.000125,66240
1104,0.0003419735294301063,2.0925118923187256,0.00031297418172471225,1.595794856257271e-06,2.74035737675149e-05,,66299
,,,,,,0.000125,66300
1105,0.00034246884752064943,2.0931239128112793,0.0003117052838206291,1.59394119236822e-06,2.9169612389523536e-05,,66359
,,,,,,0.000125,66360
1106,0.0003414062666706741,2.093609094619751,0.0003132819547317922,1.599624624759599e-06,2.652469447639305e-05,,66419
,,,,,,0.000125,66420
1107,0.0003805008309427649,2.094231367111206,0.0003082080220337957,1.605749162081338e-06,7.068704871926457e-05,,66479
,,,,,,0.000125,66480
1108,0.00033961766166612506,2.0951905250549316,0.0003133598656859249,1.5883164223851054e-06,2.4669390768394805e-05,,66539
,,,,,,0.000125,66540
1109,0.00033750725560821593,2.095059871673584,0.0003118706226814538,1.6106745306387893e-06,2.4025988750508986e-05,,66599
,,,,,,0.000125,66600
1110,0.0003394878003746271,2.0939693450927734,0.00031145825050771236,1.6083529317256762e-06,2.6421219445182942e-05,,66659
,,,,,,0.000125,66660
1111,0.00037146243266761303,2.0929439067840576,0.00030866809538565576,1.5960788459778996e-06,6.119826139183715e-05,,66719
,,,,,,0.000125,66720
1112,0.00033370888559147716,2.0942206382751465,0.00031013350235298276,1.6028737945816829e-06,2.1972484319121577e-05,,66779
,,,,,,0.000125,66780
1113,0.00033532429370097816,2.0946991443634033,0.0003095263382419944,1.6088011989268125e-06,2.4189199393731542e-05,,66839
,,,,,,0.000125,66840
1114,0.0003383635776117444,2.09352970123291,0.0003094956337008625,1.600381779098825e-06,2.726747334236279e-05,,66899
,,,,,,0.000125,66900
1115,0.00033940677531063557,2.0938217639923096,0.0003084520576521754,1.5937542912070057e-06,2.93609391519567e-05,,66959
,,,,,,0.000125,66960
1116,0.0003366452583577484,2.0952236652374268,0.0003085715288762003,1.6039286947489018e-06,2.6469857402844355e-05,,67019
,,,,,,0.000125,67020
1117,0.0003412040532566607,2.0943233966827393,0.0003080118040088564,1.5963403257046593e-06,3.1595860491506755e-05,,67079
,,,,,,0.000125,67080
1118,0.0003421649453230202,2.0940349102020264,0.0003056428104173392,1.58226805524464e-06,3.493984695523977e-05,,67139
,,,,,,0.000125,67140
1119,0.0003409602213650942,2.095555067062378,0.0003068647056352347,1.6035432963690255e-06,3.249184010201134e-05,,67199
,,,,,,0.000125,67200
1120,0.0003473605029284954,2.0942389965057373,0.0003059042792301625,1.5740888557047583e-06,3.9882077544461936e-05,,67259
,,,,,,0.000125,67260
1121,0.00033316624467261136,2.095797538757324,0.00030580832390114665,1.5805559314685524e-06,2.5777382688829675e-05,,67319
,,,,,,0.000125,67320
1122,0.00035518439835868776,2.0971529483795166,0.0003002119774464518,1.5719475641162717e-06,5.340045754564926e-05,,67379
,,,,,,0.000125,67380
1123,0.00034526153467595577,2.0989763736724854,0.0003059058217331767,1.6034158534239396e-06,3.7752306525362656e-05,,67439
,,,,,,0.000125,67440
1124,0.0003334500652272254,2.095737934112549,0.0003066057397518307,1.6221111991399084e-06,2.5222158001270145e-05,,67499
,,,,,,0.000125,67500
1125,0.0003358043322805315,2.094404697418213,0.00030526748741976917,1.602624251972884e-06,2.8934236979694106e-05,,67559
,,,,,,0.000125,67560
1126,0.00035734998527914286,2.0948891639709473,0.00029992504278197885,1.6004401004465763e-06,5.582449011853896e-05,,67619
,,,,,,0.000125,67620
1127,0.00034385346225462854,2.0967273712158203,0.00030401459662243724,1.618250166757207e-06,3.822061626124196e-05,,67679
,,,,,,0.000125,67680
1128,0.0003480403102003038,2.0978705883026123,0.00030413802596740425,1.6087666381281451e-06,4.229344267514534e-05,,67739
,,,,,,0.000125,67740
1129,0.0003479768056422472,2.09712553024292,0.0003028462815564126,1.6111857803480234e-06,4.3519321479834616e-05,,67799
,,,,,,0.000125,67800
1130,0.000327327725244686,2.0960116386413574,0.0003025805053766817,1.6144957726282883e-06,2.3132637579692528e-05,,67859
,,,,,,0.000125,67860
1131,0.00032995143556036055,2.094895601272583,0.0003023669123649597,1.5978288274709485e-06,2.5986637410824187e-05,,67919
,,,,,,0.000125,67920
1132,0.0003321149852126837,2.0955216884613037,0.0003019921714439988,1.5994781961126137e-06,2.8523372748168185e-05,,67979
,,,,,,0.000125,67980
1133,0.0003337378439027816,2.09550404548645,0.00030146416975185275,1.5996662341422052e-06,3.0673985747853294e-05,,68039
,,,,,,0.000125,68040
1134,0.00033192819682881236,2.0954952239990234,0.00030109527870081365,1.601201006451447e-06,2.9231647204142064e-05,,68099
,,,,,,0.000125,68100
1135,0.00032841035863384604,2.0954909324645996,0.0003004780737683177,1.602570705472317e-06,2.63297824858455e-05,,68159
,,,,,,0.000125,68160
1136,0.0003290151071269065,2.0955443382263184,0.0003003483288921416,1.6019386066545849e-06,2.706478517211508e-05,,68219
,,,,,,0.000125,68220
